period_start,period_end,effective_as_of_date,universe,benchmark,universe_symbol_count,benchmark_symbol,strategy,symbol,signal_date,entry_price,exit_date_15d,exit_15d_close,return_15d,benchmark_return_15d,alpha_15d,beat_xu100_15d,exit_date_30d,exit_30d_close,return_30d,benchmark_return_30d,alpha_30d,beat_xu100_30d,exit_date_to_current,exit_price_to_current,return_to_current,benchmark_return_to_current,alpha_to_current,beat_xu100_to_current,interest_score,rvol_20d,turnover_ratio_20d,close_position,daily_return_pct,near_20d_high_pct,above_ma20,above_ma50
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,ATATR,2026-04-10,14.74,2026-05-05 09:00:00,14.78,0.27137042062415073,2.998339466483446,-2.7269690458592954,False,,,,,,,2026-05-08 09:00:00,16.45,11.601085481682482,7.026252345672335,4.574833136010147,True,65.0,1.5507424881451,1.7240755949019761,1.0,10.000000000000009,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,AZTEK,2026-04-10,4.08,2026-05-05 09:00:00,4.63,13.480392156862742,2.998339466483446,10.482052690379295,True,,,,,,,2026-05-08 09:00:00,4.89,19.852941176470583,7.026252345672335,12.826688830798249,True,65.0,2.01234667396655,2.045618081990421,1.0,4.081632653061229,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,BOBET,2026-04-10,19.55,2026-05-05 09:00:00,19.43,-0.6138107416879812,2.998339466483446,-3.6121502081714274,False,,,,,,,2026-05-08 09:00:00,20.2,3.324808184143224,7.026252345672335,-3.7014441615291105,False,40.0,1.6197736915494547,1.6372619782126168,0.8108108108108105,1.6112266112266127,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,CRDFA,2026-04-10,29.02,2026-05-05 09:00:00,30.72,5.858028945554783,2.998339466483446,2.8596894790713367,True,,,,,,,2026-05-08 09:00:00,30.34,4.548587181254304,7.026252345672335,-2.4776651644180303,False,95.0,3.047696276600943,3.331154273246433,0.9934210526315791,9.924242424242436,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,DAGI,2026-04-10,6.19,2026-05-05 09:00:00,7.16,15.670436187399028,2.998339466483446,12.672096720915583,True,,,,,,,2026-05-08 09:00:00,6.75,9.04684975767367,7.026252345672335,2.020597412001335,True,85.0,4.464986620365297,4.8318361637633185,0.785714285714286,6.174957118353341,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,DARDL,2026-04-10,2.04,2026-05-05 09:00:00,2.21,8.333333333333325,2.998339466483446,5.334993866849879,True,,,,,,,2026-05-08 09:00:00,2.39,17.156862745098046,7.026252345672335,10.130610399425711,True,30.0,1.585992512393583,1.634436334803882,0.6000000000000018,1.4925373134328401,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,DUNYH,2026-04-10,112.7,2026-05-05 09:00:00,113.0,0.2661934338952898,2.998339466483446,-2.7321460325881564,False,,,,,,,2026-05-08 09:00:00,113.9,1.0647737355811815,7.026252345672335,-5.961478610091153,False,80.0,2.0641589990327436,2.173095119474907,0.8700000000000003,7.846889952153102,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,DYOBY,2026-04-10,13.85,2026-05-05 09:00:00,18.37,32.635379061371864,2.998339466483446,29.637039594888417,True,,,,,,,2026-05-08 09:00:00,17.34,25.198555956678703,7.026252345672335,18.17230361100637,True,90.0,4.61327322732031,4.866310676569078,0.8441558441558431,5.163249810174642,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,GMTAS,2026-04-10,31.66,2026-05-05 09:00:00,41.7,31.71193935565384,2.998339466483446,28.713599889170393,True,,,,,,,2026-05-08 09:00:00,40.4,27.60581174984207,7.026252345672335,20.579559404169736,True,65.0,1.7239288626934515,1.9530962855106215,0.7086614173228352,5.886287625418074,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,IHYAY,2026-04-10,1.82,2026-05-05 09:00:00,1.82,0.0,2.998339466483446,-2.998339466483446,False,,,,,,,2026-05-08 09:00:00,1.89,3.8461538461538325,7.026252345672335,-3.180098499518502,False,80.0,10.571835774682913,11.219259664776729,0.6000000000000009,6.432748538011701,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,INGRM,2026-04-10,400.25,2026-05-05 09:00:00,481.0,20.174890693316684,2.998339466483446,17.176551226833237,True,,,,,,,2026-05-08 09:00:00,494.5,23.5477826358526,7.026252345672335,16.521530290180266,True,60.0,2.216610973714185,2.3058282068501326,0.6962025316455697,3.6917098445595764,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,ISFIN,2026-04-10,20.06,2026-05-05 09:00:00,20.18,0.5982053838484491,2.998339466483446,-2.400134082634997,False,,,,,,,2026-05-08 09:00:00,20.18,0.5982053838484491,7.026252345672335,-6.428046961823886,False,35.0,1.596941632197529,1.6350977388782593,0.7727272727272702,1.9827147941026801,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,KOPOL,2026-04-10,5.84,2026-05-05 09:00:00,5.72,-2.0547945205479423,2.998339466483446,-5.053133987031389,False,,,,,,,2026-05-08 09:00:00,6.18,5.821917808219168,7.026252345672335,-1.2043345374531667,False,75.0,4.3405316284336415,4.322162950335149,0.6274509803921566,6.375227686703089,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,KORDS,2026-04-10,60.9,2026-05-05 09:00:00,63.3,3.9408866995073843,2.998339466483446,0.9425472330239382,True,,,,,,,2026-05-08 09:00:00,65.35,7.307060755336603,7.026252345672335,0.28080840966426823,True,70.0,2.8753776059595806,3.0484716803333844,0.7499999999999994,2.4390243902439046,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,LKMNH,2026-04-10,15.4,2026-05-05 09:00:00,15.19,-1.3636363636363669,2.998339466483446,-4.361975830119813,False,,,,,,,2026-05-08 09:00:00,16.21,5.259740259740253,7.026252345672335,-1.7665120859320815,False,50.0,2.0075345868499372,2.0054071390018526,1.0,0.8513425016372089,,False,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,LOGO,2026-04-10,140.9,2026-05-05 09:00:00,153.1,8.658623136976562,2.998339466483446,5.660283670493116,True,,,,,,,2026-05-08 09:00:00,162.9,15.6139105748758,7.026252345672335,8.587658229203464,True,50.0,1.8603115425995262,1.949750722628368,0.9444444444444474,4.293116210214665,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,MHRGY,2026-04-10,3.53,2026-05-05 09:00:00,3.68,4.249291784702569,2.998339466483446,1.250952318219123,True,,,,,,,2026-05-08 09:00:00,3.92,11.048158640226635,7.026252345672335,4.0219062945543005,True,55.0,1.6059489966571596,1.6582163124070728,1.0,3.8235294117646923,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,MTRKS,2026-04-10,22.06,2026-05-05 09:00:00,24.46,10.879419764279241,2.998339466483446,7.881080297795795,True,,,,,,,2026-05-08 09:00:00,25.42,15.231187669990941,7.026252345672335,8.204935324318607,True,60.0,2.4380913808654525,2.531568480066471,0.6415094339622625,3.665413533834583,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,NUGYO,2026-04-10,9.35,2026-05-05 09:00:00,9.65,3.208556149732633,2.998339466483446,0.21021668324918696,True,,,,,,,2026-05-08 09:00:00,10.39,11.122994652406426,7.026252345672335,4.096742306734091,True,47.0,1.932513421573792,2.012969823111975,0.7333333333333322,2.5219298245614086,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,PATEK,2026-04-10,20.02,2026-05-05 09:00:00,22.96,14.685314685314687,2.998339466483446,11.68697521883124,True,,,,,,,2026-05-08 09:00:00,26.8,33.866133866133865,7.026252345672335,26.83988152046153,True,100.0,3.495964564624572,3.8911082062484326,1.0,9.939593629873688,,True,True
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,PENTA,2026-04-10,13.4,2026-05-05 09:00:00,15.34,14.477611940298507,2.998339466483446,11.479272473815062,True,,,,,,,2026-05-08 09:00:00,15.8,17.910447761194035,7.026252345672335,10.8841954155217,True,35.0,1.7282418012135126,1.7676049837617296,0.6774193548387113,1.823708206686936,,True,False
2026-04-01,2026-05-01,2026-05-08,XUTUM,XU100,567,XU100,positive_interest,PKENT,2026-04-10,163.8,2026-05-05 09:00:00,152.0,-7.203907203907212,2.998339466483446,-10.202246670390657,False,,,,,,,2026-05-08 09:00:00,159.5,-2.625152625152627,7.026252345672335,-9.651404970824961,False,65.0,2.111952311262544,2.2416279330428974,0.7951807228915679,4.664536741214054,,True,True
